"albatross"	"wnsimple_parts_direct_hypernyms"	"wing"
"albatross"	"wnsimple_parts_transitive"	"beard"
"albatross"	"wnsimple_parts_transitive"	"brain"
"albatross"	"wnsimple_parts_transitive"	"bridge"
"albatross"	"wnsimple_parts_transitive"	"brow"
"albatross"	"wnsimple_parts_transitive"	"cheek"
"albatross"	"wnsimple_parts_transitive"	"chin"
"albatross"	"wnsimple_parts_transitive"	"ear"
"albatross"	"wnsimple_parts_transitive"	"eyelid"
"albatross"	"wnsimple_parts_transitive"	"eye"
"albatross"	"wnsimple_parts_transitive"	"face"
"albatross"	"wnsimple_parts_transitive"	"jaw"
"albatross"	"wnsimple_parts_transitive"	"lip"
"albatross"	"wnsimple_parts_transitive"	"mouth"
"albatross"	"wnsimple_parts_transitive"	"moustache"
"albatross"	"wnsimple_parts_transitive"	"nose"
"albatross"	"wnsimple_parts_transitive"	"nucleus"
"albatross"	"wnsimple_parts_transitive"	"organelle"
"albatross"	"wnsimple_parts_transitive"	"skull"
"albatross"	"wnsimple_parts_transitive"	"snout"
"albatross"	"wnsimple_parts_transitive"	"clapper"
"albatross"	"wnsimple_parts_transitive"	"vacuole"
"albumen"	"wnsimple_hypernym_direct"	"protein"
"albumen"	"wnsimple_hypernym_transitive"	"compound"
"albumen"	"wnsimple_hypernym_transitive"	"material"
"albumen"	"wnsimple_parts_direct_hypernyms"	"atom"
"alder"	"wnsimple_hypernym_direct"	"wood"
"alder"	"wnsimple_hypernym_transitive"	"material"
"alligator"	"wnsimple_hypernym_transitive"	"animal"
"alligator"	"wnsimple_hypernym_transitive"	"reptile"
"alligator"	"wnsimple_hypernym_transitive"	"vertebrate"
"alligator"	"wnsimple_parts_direct_hypernyms"	"cell"
"alligator"	"wnsimple_parts_direct_hypernyms"	"head"
"alligator"	"wnsimple_parts_direct_hypernyms"	"section"
"alligator"	"wnsimple_parts_direct_hypernyms"	"tail"
"alligator"	"wnsimple_parts_direct_hypernyms"	"chest"
"alligator"	"wnsimple_parts_transitive"	"beard"
"alligator"	"wnsimple_parts_transitive"	"brain"
"alligator"	"wnsimple_parts_transitive"	"bridge"
"alligator"	"wnsimple_parts_transitive"	"brow"
"alligator"	"wnsimple_parts_transitive"	"cheek"
"alligator"	"wnsimple_parts_transitive"	"chin"
"alligator"	"wnsimple_parts_transitive"	"ear"
"alligator"	"wnsimple_parts_transitive"	"eyelid"
"alligator"	"wnsimple_parts_transitive"	"eye"
"alligator"	"wnsimple_parts_transitive"	"face"
"alligator"	"wnsimple_parts_transitive"	"jaw"
"alligator"	"wnsimple_parts_transitive"	"lip"
"alligator"	"wnsimple_parts_transitive"	"mouth"
"alligator"	"wnsimple_parts_transitive"	"moustache"
"alligator"	"wnsimple_parts_transitive"	"nose"
"alligator"	"wnsimple_parts_transitive"	"nucleus"
"alligator"	"wnsimple_parts_transitive"	"organelle"
"alligator"	"wnsimple_parts_transitive"	"skull"
"alligator"	"wnsimple_parts_transitive"	"snout"
"alligator"	"wnsimple_parts_transitive"	"clapper"
"alligator"	"wnsimple_parts_transitive"	"vacuole"
"almond"	"wnsimple_hypernym_direct"	"fruit"
"almond"	"wnsimple_hypernym_direct"	"nut"
"almond"	"wnsimple_hypernym_transitive"	"seed"
"almond"	"wnsimple_parts_direct_hypernyms"	"section"
"aluminium"	"wnsimple_hypernym_direct"	"metal"
"aluminium"	"wnsimple_hypernym_transitive"	"element"
"aluminium"	"wnsimple_parts_direct_hypernyms"	"atom"
"ambulance"	"wnsimple_hypernym_direct"	"auto"
"ambulance"	"wnsimple_hypernym_transitive"	"artifact"
"ambulance"	"wnsimple_hypernym_transitive"	"vehicle"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"horn"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"axle"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"back"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"brake"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"bumper"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"cab"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"fan"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"hinge"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"hub"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"poppet"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"section"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"plug"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"starter"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"tread"
"ambulance"	"wnsimple_parts_direct_hypernyms"	"wheel"
"buffalo"	"wnsimple_hypernym_transitive"	"animal"
"buffalo"	"wnsimple_hypernym_transitive"	"mammal"
"buffalo"	"wnsimple_hypernym_transitive"	"vertebrate"
"buffalo"	"wnsimple_parts_direct_hypernyms"	"cell"
"buffalo"	"wnsimple_parts_direct_hypernyms"	"head"
"buffalo"	"wnsimple_parts_direct_hypernyms"	"hoof"
"buffalo"	"wnsimple_parts_direct_hypernyms"	"section"
"buffalo"	"wnsimple_parts_direct_hypernyms"	"tail"
"buffalo"	"wnsimple_parts_direct_hypernyms"	"chest"
"buffalo"	"wnsimple_parts_transitive"	"beard"
"buffalo"	"wnsimple_parts_transitive"	"brain"
"buffalo"	"wnsimple_parts_transitive"	"bridge"
"buffalo"	"wnsimple_parts_transitive"	"brow"
"buffalo"	"wnsimple_parts_transitive"	"cheek"
"buffalo"	"wnsimple_parts_transitive"	"chin"
"buffalo"	"wnsimple_parts_transitive"	"ear"
"buffalo"	"wnsimple_parts_transitive"	"eyelid"
"buffalo"	"wnsimple_parts_transitive"	"eye"
"buffalo"	"wnsimple_parts_transitive"	"face"
"buffalo"	"wnsimple_parts_transitive"	"jaw"
"buffalo"	"wnsimple_parts_transitive"	"lip"
"buffalo"	"wnsimple_parts_transitive"	"mouth"
"buffalo"	"wnsimple_parts_transitive"	"moustache"
"buffalo"	"wnsimple_parts_transitive"	"nose"
"buffalo"	"wnsimple_parts_transitive"	"nucleus"
"buffalo"	"wnsimple_parts_transitive"	"organelle"
"buffalo"	"wnsimple_parts_transitive"	"skull"
"buffalo"	"wnsimple_parts_transitive"	"snout"
"buffalo"	"wnsimple_parts_transitive"	"clapper"
"buffalo"	"wnsimple_parts_transitive"	"vacuole"
"sang"	"wnsimple_hypernym_transitive"	"plant"
"sang"	"wnsimple_parts_direct_hypernyms"	"cell"
"sang"	"wnsimple_parts_direct_hypernyms"	"section"
"sang"	"wnsimple_parts_direct_hypernyms"	"vegetable"
"sang"	"wnsimple_parts_transitive"	"nucleus"
"sang"	"wnsimple_parts_transitive"	"organelle"
"sang"	"wnsimple_parts_transitive"	"vacuole"
"amphibian"	"wnsimple_hypernym_direct"	"vertebrate"
"amphibian"	"wnsimple_hypernym_transitive"	"animal"
"amphibian"	"wnsimple_parts_direct_hypernyms"	"cell"
"amphibian"	"wnsimple_parts_direct_hypernyms"	"head"
"amphibian"	"wnsimple_parts_direct_hypernyms"	"section"
"amphibian"	"wnsimple_parts_direct_hypernyms"	"tail"
"amphibian"	"wnsimple_parts_direct_hypernyms"	"chest"
"amphibian"	"wnsimple_parts_transitive"	"beard"
"amphibian"	"wnsimple_parts_transitive"	"brain"
"amphibian"	"wnsimple_parts_transitive"	"bridge"
"amphibian"	"wnsimple_parts_transitive"	"brow"
"amphibian"	"wnsimple_parts_transitive"	"cheek"
"amphibian"	"wnsimple_parts_transitive"	"chin"
"amphibian"	"wnsimple_parts_transitive"	"ear"
"amphibian"	"wnsimple_parts_transitive"	"eyelid"
"amphibian"	"wnsimple_parts_transitive"	"eye"
"amphibian"	"wnsimple_parts_transitive"	"face"
"amphibian"	"wnsimple_parts_transitive"	"jaw"
"amphibian"	"wnsimple_parts_transitive"	"lip"
"amphibian"	"wnsimple_parts_transitive"	"mouth"
"amphibian"	"wnsimple_parts_transitive"	"moustache"
"amphibian"	"wnsimple_parts_transitive"	"nose"
"amphibian"	"wnsimple_parts_transitive"	"nucleus"
"amphibian"	"wnsimple_parts_transitive"	"organelle"
"amphibian"	"wnsimple_parts_transitive"	"skull"
"amphibian"	"wnsimple_parts_transitive"	"snout"
"amphibian"	"wnsimple_parts_transitive"	"clapper"
"amphibian"	"wnsimple_parts_transitive"	"vacuole"
"amusement"	"wnsimple_hypernym_direct"	"delight"
"amusement"	"wnsimple_hypernym_transitive"	"feeling"
"amusement"	"wnsimple_hypernym_transitive"	"pleasure"
"anaphase"	"wnsimple_hypernym_direct"	"stage"
"anaphase"	"wnsimple_hypernym_transitive"	"quantity"
"anaphase"	"wnsimple_hypernym_transitive"	"period"
"anchor"	"wnsimple_hypernym_transitive"	"artifact"
"anchor"	"wnsimple_parts_direct_hypernyms"	"section"
"anemometer"	"wnsimple_hypernym_transitive"	"artifact"
"anemometer"	"wnsimple_hypernym_transitive"	"instrument"
"anemometer"	"wnsimple_parts_direct_hypernyms"	"section"
"anger"	"wnsimple_hypernym_transitive"	"feeling"
"indigo"	"wnsimple_hypernym_direct"	"dye"
"indigo"	"wnsimple_hypernym_transitive"	"material"
"animal"	"wnsimple_parts_direct"	"head"
"animal"	"wnsimple_parts_direct_hypernyms"	"cell"
"animal"	"wnsimple_parts_direct_hypernyms"	"section"
"animal"	"wnsimple_parts_transitive"	"beard"
"animal"	"wnsimple_parts_transitive"	"brain"
"animal"	"wnsimple_parts_transitive"	"bridge"
"animal"	"wnsimple_parts_transitive"	"brow"
"animal"	"wnsimple_parts_transitive"	"cheek"
"animal"	"wnsimple_parts_transitive"	"chin"
"animal"	"wnsimple_parts_transitive"	"ear"
"animal"	"wnsimple_parts_transitive"	"eyelid"
"animal"	"wnsimple_parts_transitive"	"eye"
"animal"	"wnsimple_parts_transitive"	"face"
"animal"	"wnsimple_parts_transitive"	"jaw"
"animal"	"wnsimple_parts_transitive"	"lip"
"animal"	"wnsimple_parts_transitive"	"mouth"
"animal"	"wnsimple_parts_transitive"	"moustache"
"animal"	"wnsimple_parts_transitive"	"nose"
"animal"	"wnsimple_parts_transitive"	"nucleus"
"animal"	"wnsimple_parts_transitive"	"organelle"
"animal"	"wnsimple_parts_transitive"	"skull"
"animal"	"wnsimple_parts_transitive"	"snout"
"animal"	"wnsimple_parts_transitive"	"clapper"
"animal"	"wnsimple_parts_transitive"	"vacuole"
"anniversary"	"wnsimple_hypernym_direct"	"period"
"anniversary"	"wnsimple_hypernym_transitive"	"quantity"
"aerial"	"wnsimple_hypernym_transitive"	"artifact"
"aerial"	"wnsimple_parts_direct_hypernyms"	"section"
"foyer"	"wnsimple_hypernym_direct"	"room"
"foyer"	"wnsimple_hypernym_transitive"	"artifact"
"foyer"	"wnsimple_parts_direct_hypernyms"	"ceiling"
"foyer"	"wnsimple_parts_direct_hypernyms"	"floor"
"foyer"	"wnsimple_parts_direct_hypernyms"	"base"
"foyer"	"wnsimple_parts_direct_hypernyms"	"section"
"foyer"	"wnsimple_parts_direct_hypernyms"	"wall"
"foyer"	"wnsimple_parts_transitive"	"door"
"foyer"	"wnsimple_parts_transitive"	"doorstep"
"foyer"	"wnsimple_parts_transitive"	"doorway"
"foyer"	"wnsimple_parts_transitive"	"keyhole"
"anthem"	"wnsimple_hypernym_direct"	"song"
"anthem"	"wnsimple_hypernym_transitive"	"music"
"anther"	"wnsimple_parts_direct_hypernyms"	"section"
"anticipation"	"wnsimple_hypernym_direct"	"feeling"
"ant"	"wnsimple_hypernym_direct"	"insect"
"ant"	"wnsimple_hypernym_transitive"	"animal"
"ant"	"wnsimple_parts_direct_hypernyms"	"carapace"
"ant"	"wnsimple_parts_direct_hypernyms"	"cell"
"ant"	"wnsimple_parts_direct_hypernyms"	"head"
"ant"	"wnsimple_parts_direct_hypernyms"	"section"
"ant"	"wnsimple_parts_direct_hypernyms"	"thorax"
"ant"	"wnsimple_parts_direct_hypernyms"	"wing"
"ant"	"wnsimple_parts_transitive"	"beard"
"ant"	"wnsimple_parts_transitive"	"brain"
"ant"	"wnsimple_parts_transitive"	"bridge"
"ant"	"wnsimple_parts_transitive"	"brow"
"ant"	"wnsimple_parts_transitive"	"cheek"
"ant"	"wnsimple_parts_transitive"	"chin"
"ant"	"wnsimple_parts_transitive"	"ear"
"ant"	"wnsimple_parts_transitive"	"eyelid"
"ant"	"wnsimple_parts_transitive"	"eye"
"ant"	"wnsimple_parts_transitive"	"face"
"ant"	"wnsimple_parts_transitive"	"jaw"
"ant"	"wnsimple_parts_transitive"	"lip"
"ant"	"wnsimple_parts_transitive"	"mouth"
"ant"	"wnsimple_parts_transitive"	"moustache"
"ant"	"wnsimple_parts_transitive"	"nose"
"ant"	"wnsimple_parts_transitive"	"nucleus"
"ant"	"wnsimple_parts_transitive"	"organelle"
"ant"	"wnsimple_parts_transitive"	"skull"
"ant"	"wnsimple_parts_transitive"	"snout"
"ant"	"wnsimple_parts_transitive"	"clapper"
"ant"	"wnsimple_parts_transitive"	"vacuole"
"ape"	"wnsimple_hypernym_transitive"	"animal"
"ape"	"wnsimple_hypernym_transitive"	"mammal"
"ape"	"wnsimple_hypernym_transitive"	"vertebrate"
"ape"	"wnsimple_parts_direct_hypernyms"	"cell"
"ape"	"wnsimple_parts_direct_hypernyms"	"head"
"ape"	"wnsimple_parts_direct_hypernyms"	"section"
"ape"	"wnsimple_parts_direct_hypernyms"	"tail"
"ape"	"wnsimple_parts_direct_hypernyms"	"chest"
"ape"	"wnsimple_parts_transitive"	"beard"
"ape"	"wnsimple_parts_transitive"	"brain"
"ape"	"wnsimple_parts_transitive"	"bridge"
"ape"	"wnsimple_parts_transitive"	"brow"
"ape"	"wnsimple_parts_transitive"	"cheek"
"ape"	"wnsimple_parts_transitive"	"chin"
"ape"	"wnsimple_parts_transitive"	"ear"
"ape"	"wnsimple_parts_transitive"	"eyelid"
"ape"	"wnsimple_parts_transitive"	"eye"
"ape"	"wnsimple_parts_transitive"	"face"
"ape"	"wnsimple_parts_transitive"	"jaw"
"ape"	"wnsimple_parts_transitive"	"lip"
"ape"	"wnsimple_parts_transitive"	"mouth"
"ape"	"wnsimple_parts_transitive"	"moustache"
"ape"	"wnsimple_parts_transitive"	"nose"
"ape"	"wnsimple_parts_transitive"	"nucleus"
"ape"	"wnsimple_parts_transitive"	"organelle"
"ape"	"wnsimple_parts_transitive"	"skull"
"ape"	"wnsimple_parts_transitive"	"snout"
"ape"	"wnsimple_parts_transitive"	"clapper"
"ape"	"wnsimple_parts_transitive"	"vacuole"
"mimicry"	"wnsimple_hypernym_direct"	"activity"
"appearance"	"wnsimple_hypernym_direct"	"quality"
"appetite"	"wnsimple_hypernym_transitive"	"feeling"
"apple"	"wnsimple_hypernym_direct"	"food"
"apple"	"wnsimple_hypernym_direct"	"fruit"
"apple"	"wnsimple_parts_direct_hypernyms"	"peel"
"apple"	"wnsimple_parts_direct_hypernyms"	"section"
"approach"	"wnsimple_hypernym_transitive"	"activity"
"apricot"	"wnsimple_hypernym_direct"	"tree"
"apricot"	"wnsimple_hypernym_transitive"	"plant"
"apricot"	"wnsimple_parts_direct_hypernyms"	"cell"
"apricot"	"wnsimple_parts_direct_hypernyms"	"section"
"apricot"	"wnsimple_parts_direct_hypernyms"	"stump"
"apricot"	"wnsimple_parts_direct_hypernyms"	"trunk"
"apricot"	"wnsimple_parts_direct_hypernyms"	"xylem"
"apricot"	"wnsimple_parts_transitive"	"bark"
"apricot"	"wnsimple_parts_transitive"	"nucleus"
"apricot"	"wnsimple_parts_transitive"	"organelle"
"apricot"	"wnsimple_parts_transitive"	"vacuole"
"archer"	"wnsimple_hypernym_direct"	"expert"
"archer"	"wnsimple_hypernym_transitive"	"individual"
"archer"	"wnsimple_parts_direct_hypernyms"	"cell"
"archer"	"wnsimple_parts_direct_hypernyms"	"section"
"archer"	"wnsimple_parts_transitive"	"nucleus"
"archer"	"wnsimple_parts_transitive"	"organelle"
"archer"	"wnsimple_parts_transitive"	"trait"
"archer"	"wnsimple_parts_transitive"	"vacuole"
"arch"	"wnsimple_hypernym_direct"	"shape"
"arc"	"wnsimple_hypernym_direct"	"shape"
"ardour"	"wnsimple_hypernym_direct"	"enthusiasm"
"ardour"	"wnsimple_hypernym_transitive"	"feeling"
"arithmetic"	"wnsimple_hypernym_transitive"	"science"
"ark"	"wnsimple_hypernym_direct"	"boat"
"ark"	"wnsimple_hypernym_transitive"	"artifact"
"ark"	"wnsimple_hypernym_transitive"	"craft"
"ark"	"wnsimple_hypernym_transitive"	"vehicle"
"ark"	"wnsimple_parts_direct_hypernyms"	"anchor"
"ark"	"wnsimple_parts_direct_hypernyms"	"hull"
"ark"	"wnsimple_parts_direct_hypernyms"	"section"
"armchair"	"wnsimple_hypernym_direct"	"chair"
"armchair"	"wnsimple_hypernym_transitive"	"artifact"
"armchair"	"wnsimple_hypernym_transitive"	"furniture"
"armchair"	"wnsimple_parts_direct_hypernyms"	"back"
"armchair"	"wnsimple_parts_direct_hypernyms"	"section"
"arm"	"wnsimple_parts_direct"	"elbow"
"arm"	"wnsimple_parts_direct"	"hand"
"arm"	"wnsimple_parts_direct"	"wrist"
"arm"	"wnsimple_parts_transitive"	"finger"
"arm"	"wnsimple_parts_transitive"	"pad"
"arm"	"wnsimple_parts_transitive"	"palm"
"armour"	"wnsimple_hypernym_direct"	"covering"
"armour"	"wnsimple_parts_direct_hypernyms"	"section"
"arrow"	"wnsimple_hypernym_transitive"	"artifact"
"arrow"	"wnsimple_hypernym_transitive"	"instrument"
"arrow"	"wnsimple_parts_direct_hypernyms"	"section"
"artifact"	"wnsimple_parts_direct_hypernyms"	"section"
"artist"	"wnsimple_hypernym_direct"	"individual"
"artist"	"wnsimple_parts_direct_hypernyms"	"cell"
"artist"	"wnsimple_parts_direct_hypernyms"	"section"
"artist"	"wnsimple_parts_transitive"	"nucleus"
"artist"	"wnsimple_parts_transitive"	"organelle"
"artist"	"wnsimple_parts_transitive"	"trait"
"artist"	"wnsimple_parts_transitive"	"vacuole"
"art"	"wnsimple_hypernym_direct"	"artifact"
"art"	"wnsimple_parts_direct_hypernyms"	"section"
"aspen"	"wnsimple_hypernym_direct"	"tree"
"aspen"	"wnsimple_hypernym_transitive"	"plant"
"aspen"	"wnsimple_parts_direct_hypernyms"	"cell"
"aspen"	"wnsimple_parts_direct_hypernyms"	"section"
"aspen"	"wnsimple_parts_direct_hypernyms"	"stump"
"aspen"	"wnsimple_parts_direct_hypernyms"	"trunk"
"aspen"	"wnsimple_parts_direct_hypernyms"	"xylem"
"aspen"	"wnsimple_parts_transitive"	"bark"
"aspen"	"wnsimple_parts_transitive"	"nucleus"
"aspen"	"wnsimple_parts_transitive"	"organelle"
"aspen"	"wnsimple_parts_transitive"	"vacuole"
"assembly"	"wnsimple_hypernym_direct"	"machine"
"assembly"	"wnsimple_hypernym_transitive"	"artifact"
"assembly"	"wnsimple_parts_direct_hypernyms"	"section"
"assistant"	"wnsimple_hypernym_direct"	"worker"
"assistant"	"wnsimple_hypernym_transitive"	"individual"
"assistant"	"wnsimple_parts_direct_hypernyms"	"cell"
"assistant"	"wnsimple_parts_direct_hypernyms"	"section"
"assistant"	"wnsimple_parts_transitive"	"nucleus"
"assistant"	"wnsimple_parts_transitive"	"organelle"
"assistant"	"wnsimple_parts_transitive"	"trait"
"assistant"	"wnsimple_parts_transitive"	"vacuole"
"ass"	"wnsimple_hypernym_transitive"	"animal"
"ass"	"wnsimple_hypernym_transitive"	"mammal"
"ass"	"wnsimple_hypernym_transitive"	"vertebrate"
"ass"	"wnsimple_parts_direct_hypernyms"	"cell"
"ass"	"wnsimple_parts_direct_hypernyms"	"head"
"ass"	"wnsimple_parts_direct_hypernyms"	"hoof"
"ass"	"wnsimple_parts_direct_hypernyms"	"section"
"ass"	"wnsimple_parts_direct_hypernyms"	"tail"
"ass"	"wnsimple_parts_direct_hypernyms"	"chest"
"ass"	"wnsimple_parts_transitive"	"beard"
"ass"	"wnsimple_parts_transitive"	"brain"
"ass"	"wnsimple_parts_transitive"	"bridge"
"ass"	"wnsimple_parts_transitive"	"brow"
"ass"	"wnsimple_parts_transitive"	"cheek"
"ass"	"wnsimple_parts_transitive"	"chin"
"ass"	"wnsimple_parts_transitive"	"ear"
"ass"	"wnsimple_parts_transitive"	"eyelid"
"ass"	"wnsimple_parts_transitive"	"eye"
"ass"	"wnsimple_parts_transitive"	"face"
"ass"	"wnsimple_parts_transitive"	"jaw"
"ass"	"wnsimple_parts_transitive"	"lip"
"ass"	"wnsimple_parts_transitive"	"mouth"
"ass"	"wnsimple_parts_transitive"	"moustache"
"ass"	"wnsimple_parts_transitive"	"nose"
"ass"	"wnsimple_parts_transitive"	"nucleus"
"ass"	"wnsimple_parts_transitive"	"organelle"
"ass"	"wnsimple_parts_transitive"	"skull"
"ass"	"wnsimple_parts_transitive"	"snout"
"ass"	"wnsimple_parts_transitive"	"clapper"
"ass"	"wnsimple_parts_transitive"	"vacuole"
"asthenosphere"	"wnsimple_hypernym_direct"	"region"
"asthenosphere"	"wnsimple_hypernym_transitive"	"location"
"amazement"	"wnsimple_hypernym_direct"	"feeling"
"astronaut"	"wnsimple_hypernym_direct"	"traveler"
"astronaut"	"wnsimple_hypernym_transitive"	"individual"
"astronaut"	"wnsimple_parts_direct_hypernyms"	"cell"
"astronaut"	"wnsimple_parts_direct_hypernyms"	"section"
"astronaut"	"wnsimple_parts_transitive"	"nucleus"
"astronaut"	"wnsimple_parts_transitive"	"organelle"
"astronaut"	"wnsimple_parts_transitive"	"trait"
"astronaut"	"wnsimple_parts_transitive"	"vacuole"
"atlas"	"wnsimple_hypernym_direct"	"book"
"atlas"	"wnsimple_hypernym_transitive"	"artifact"
"atlas"	"wnsimple_parts_direct_hypernyms"	"section"
"atlas"	"wnsimple_parts_transitive"	"chapter"
"particle"	"wnsimple_hypernym_direct"	"material"
"attack"	"wnsimple_hypernym_direct"	"crime"
"attack"	"wnsimple_hypernym_transitive"	"activity"
"attempt"	"wnsimple_hypernym_direct"	"activity"
"attendant"	"wnsimple_hypernym_direct"	"assistant"
"attendant"	"wnsimple_hypernym_transitive"	"individual"
"attendant"	"wnsimple_hypernym_transitive"	"worker"
"attendant"	"wnsimple_parts_direct_hypernyms"	"cell"
"attendant"	"wnsimple_parts_direct_hypernyms"	"section"
